review_text,rating
"mau ganti no ribet nya minta ampun padahal cuma mau ganti no lama ke no baru dan salah nya saya no baru nya sudah terdaftar tp belum di aktivasi tp malah disuruh ganti ke no yg belum kedaftar ,, ribet bgt ,,, jelas2 identitas kita pegang sendiri,, ribet njirr",1
aplikasi gampang di bobol,1
punya saya sudah lama akun dana nya tapi masih blom ada dana paylater nya yah min,5
bagus,5
good,5
pengen tahu cara merubah dana premium menjadi agar menjadi dana cicil,5
tidak aman bisa dibobol oleh para hack,1
sangat bagus,5
ok,5
sangat terbantu,5
mantap,5
belum dapat dana cicil,5
aplikasi ini ribet padahal pin Masi ingat verifikasi wajah udah habis tapi Masi minta otp pada nomor yang sudah tidak aktif gimana caranya buat dapat otpnya ribet susah pake aplikasi ini,1
bagus,5
harus berhati-hati,5
Gratis Transferannya klo Bisa Diperbanyak Gan 🙏,5
dana cicil saya g bisa di gunakan padahal udah lunas,5
tidak ada dana cicil,5
saya heran saya pengguna lma dana ketika yang lain dapat dana cicil kok saya blom ya? aneh bener dana pilih kasihk beda sama yang baru daftar udh dikasihk aja dana cicil sedangkan saya? gk ada.,3
terbaik paylaternya cuma sayang dikurangin trus limitnya,5
keren bisa ngebantu,4
mantap,5
mohon beritahukan cara mencari nomor hp yang tidak aktif.untuk melengkapi nomor hp yang sudah di berikan nomor hp terakhir,5
lemottt,2
kenap di pake di hp samsung j2 prim layarnya item gak bisa login,2
bagus,5
boleh,5
"aplikasi ini sangat membantu, dalam segala transaksi maupun top up.. terimakasih telah merekomendasikan apk seperti ini 👍👍🔥",5
kerenn,5
bagus,5
transaksi cepat,5
terbaik,5
cuma bisa ngasih 4 bintang karna saya ngk ada fitur dana cicilanya😂,4
amanin dana ini,3
bagus semua,5
suka,5
good,5
bagus,5
sangat baik,5
ngebug aplikasi keluar sendiri,1
GAKK ADA MUNCUL DANA CICIL,1
kenapa barcode qris saya masih belum bisa di cetak padahal sudah menunggu 7 hari,4
baik,3
sangat memuaskan prosesnya cepat,5
saya sangat puas sekali,5
sangat bagus,5
sangat puas,5
sangat membantu,5
bagis,5
suka,5
mantap,5
baik,5
aplikasi nya mudah untuk transaksi dan juga bisa untuk menabung dll pokoknya the best lah aplikasi ini,5
App story pengalaman dari menginstalasi Applikasi dan memberi ulasan sebagai berikut:pertama saya mencoba meng instalasi kan dan mendeteksi beberapa applikasi dan saya mendapatkan pengalaman menarik melalui Applikasi disini terimakasih atas dukungan ddan partisipasinya.i,5
good,5
"akun lama saya tidak bisa d buka karena no sudah tidak aktif,padahal sudah verifikasi wajah tetap ga bisa,padahal saldo saya 1,5 juta,terus bagai mana cara saya mengambil uang saya,sama aja ini kayak pencurian , buka pakai kode sendiri dan no sendiri susah amat masuknya ,",2
kok dana cicil saya gak bisa di buka. cuman mentok logo putih saja.. gimana sih ini,5
sangat membantu,5
"no saya yang lama tidak aktip , sulit sekali dapatkan verifikasi via no baru. apa susah nya bantu dapatkan verifikasi",1
Sangat Membantu sekali,5
bgus,5
bagus,5
senang dgn aplikasih dana lebih mudah,5
"tidak bisa mengatasi Maslah nasabah dana,dana saya tidak bisa tranfer k bank lain 3 hari blm bisa2 masih tetap tidak bisa tranfer",2
sangat puas,5
bagus,5
tolong aktif kan fitur dana cicil saya,5
mantap,4
Top markotop,5
sangat nyaman menggunakan Dana mudah dan praktis,5
bagus,5
tidak bisa menggunakan dana cicil,1
bagai mana cara login ke no yang hilang,5
sangat membantu,5
aplikasinya bagus tapi saya tidak dapat mengaktifkan dana cicil mohon bantuanya🙏,5
ok lah,3
sangat membantu .tapi admin nya gede bngt,5
"bagus aplikasi dana,, saya sangat menyukai aplikasi ini terimakasih",5
bagus sangat membantu,5
matap. sangat terbantu dengan adanya dana.,5
Kok saldo sya gk msuk kk,3
mantapppp,5
cepat dan mudah untuk melakukan transaksi,5
bagus,5
bagus,5
smoga terbuka dana cicil,5
Keren,5
mudah dan sangat membantu,5
aman & cepat,5
Bagus,5
susah di download,5
memudahkan transaksi,5
tidak ada fitur dana cicil padahal sering transaksi,2
sayang sekali fitur dana cicil nya belum bisa di gunakan,5
bagus,4
the best,5
baik sekali,5
saya suka aplikasi ini cepet dan aman.,5
sangat membantu,5
saya sudah pakai dana lebih dr setahun dan bagus..,5
bagus rekomendasi,4
aplikasi yh gak jelas masak gak ada pembaruan fitur apk,1
Kenapa aplikasi dana tdk bsa di buka,1
sangat bagus,5
tolol,1
Mantappp,5
sangat hemat,5
sangat membantu,5
makin ribet mau kirim uang harus pakek kode otp segala,4
dana cicil saya gak aktif aktif ini gimana sih,5
sangat bagus,5
sangat puas,5
"aplikasi dana sialan dijanjikan fitur dana paylater dan dana cicil tapi di tunggu 30 hari setelah itu kembali ke bulan depan tunggu 30 hari seakan aplikasi ini berguna untuk saya padahal transaksi disini tiap hari berpuluhan tahun,emang dasar aplikasi dana sialan PHP dan berpikir saya tidak sanggup melunasi padahal transaksi saya melebihi limit,lucu...di aplikasi lain mungkin sekian banyak transaksi saya limit ya pasti sudah banyak membantu",1
akun sudah premium. selalu transaksi pake dana tapi fitur dana cicil sampai sekarang belum ada di akun dana saya. .,2
Enak di pakai transaksi. semoga aman,4
oke,5
kenapa saya Tranfer dri tgl 25 Desember sampai masih d proses tru,3
sangat membantu,5
bagus,5
bagus,5
mantap,5
kenapa dana sekarang ga bisa di pake dana cucill nya...ap kendala nya nih,3
mantap,5
sangat memuaskan,5
saya mau masuk aplikasi dana baru masuk udah suruh masuk Kan pin.,3
saya pengguna setia apk ini knp ada fitur yg tdk muncul knp dana cicil tdk ada ? cb jelaskan ?,1
ok,5
sangat suka mudah untuk semua transaksi,5
"topup dari BCA kendana udah berhasil tp ga masuk ke saldo,,,,mnta saran ke live chat tp ga koperatif",1
lebih mudah untuk bertransaksi,5
"tiba2 dana saya tidak bisa login , padahal tadi sore bagus2 aja , udah saya install ulang 2 kali tetap juga sama , sangat kecewa",1
sangat bgus,5
fitur dana cicil gak muncul,1
dana saya tidak ada fitru dana cicil saya ingin mengajukan,5
"Dana membantu kita dalam setiap transaksi. sangat membantu untuk mengirim uang maupun menyimpan uang, semua transaksi bisa di lakukan di aplikasi ini",5
Bagus sangat mempermudah transaksi banyak promo juga semoga bisa di pertahankan,5
bagus,5
ribet masuk ke akun dana harus menggunakan Poto kan bisa pakai pin dana,1
ACC limit,4
No recommended,5
Sangat membantu 👍👍👍👍,5
knpa aktifitas transaksi terlihat tidak lengkap?? diperbarui jdi anehh,4
trimaksih,5
oke,5
manfaat buat saya,5
sangat puas,5
"gampang banget,transaksinya,kemana pun",5
"Kenapa ya aplikasi muncul dana cicil , tapi limit tidak ada , padahal transaksi di dana lumayan gede sekitar 50 jutaan",5
mantap,5
saya suka,5
mantap,5
Ok s,4
pitur DANA instan belum ada,5
luar biasa,5
good jobb..tingkat terus dan aman bertransaksi...,5
bagus,5
baik bagus,5
mantapp praktiss sukses untuk app dana,5
bagus,5
bagus dan mudah,5
mantap,5
baguss,5
transfer cepet tapi gk bisa pake dana cicil,5
aktifin dana cicil donggggggggg,5
"aplikasi ini sangat jelek""gue gk pernah langganan tapi duit gue kurang terus giliran minta pengembalian uang malah gak bisa",1
"kok dana tidak bisa dibuka, alasan sampah di hp, sudah dihapus semua nya ,tetap gk bisa dibuka ,gmna ini saldo saya yg di dalam ,",1
makasih pitur dana cicil nya muncul,5
min kok ga bisa login ke dana saya si ini kenapa yah,5
terbaik,5
mantappp,5
sngat mmbantu,5
mantap,5
buruk,1
bagus,5
ok,5
kok bisa saldo ku hilang dr dana tanpa konfirmasi dulu? katanya pusat bantuan. org gak ad ngirim apa2. apa ini pusat pembobolan saldo org? kapok2 isi saldo dana.,1
sangat bagus dan membantu sekali tapi tolong di limitnya,5
terimakasih dana terbaik untuk semua transaksi,5
saya puas,5
"kenapa dana cicil sya tidak tersedia padahal cicilan sebelumnya sudah lunas, limit ada tapi tidak bisa di gunakan...",5
sangat bagus,5
sangat membantu,5
mantap Kern berguna,5
sagat bagus,5
kecewa saya tidak bisa akun di hp saya alasanya akun ditangguhkan tapi di buka di hp lain bisa.jdi males pakai dana,1
emang ada nomor 1 Sampai8,3
trimakasih dana,5
sangat baik,5
bisa gak di Adain pitur hapus kotak masuk y min ..,5
ok dek,5
jelek duit gw kesedot trs pake ini aplikasi,1
luar biasa,5
Mantap dan bagus,2
mantaaap,5
aplikasi yg bagus,5
"walet paling jelek menurut saya, suda premium selalu berteransaksi lewat dana, tapi tetap saja dana cicilnya gak muncul2..saya sarankan mending dwonload walet yang lain aja,,",1
baik,5
"bagus mantap,mudah di pahami",5
hebat,5
bagus,4
bagus,5
Oke,5
ok,5
alooo admin aplikasi dana mau tanya kalau kita pakai fitur Dana+ apakah imbal hasil yang kita dapat Sudah syariah dan tidak mengandung riba,4
SANGAT MEMBANTU SY DG CEPAT,5
Lebih praktis dengan dana Untuk belanja yang tidak terlalu banyak Duitnya bisa di hp saja di saldo dana,5
masukan saya program beta,5
mantap,5
bagus,5
mantap,5
saya sangat kecewa karena dana cicil saya ini tidak berfungsi padahal seluruh tagihan sudah saya lunasi,3
sangan mudah dan lebih simpel,5
aplikasi kalau sudah nama nya besar cuan gitu seenaknya saya ga bisa login no saya sudah hangus .tapi bulan kemaren masih bisa di pake cuman verifikasi wajah sekarang Minta OTT tau g OTP ga ke buka hebat republik kapitalis.aplikasi lain masih bisa dn mudah .moga menurun jmlh pelanggan nya hidup DANA .ges paeh mang dana di lembur aing mh🙄😄,1
good apps,5
sangat bagus kinerjanya,5
"dg dana semua lancar, walaupun aku blm bisa menikmati dana kaget",5
sangat memuaskan,5
"kenapa yah, di oppo a37 gk bsa kebuka. Apa karna ram nya terlalu kecil. Sehingga gk bsa kebuka...",5
dana cicil saya kenapa g bisa di buka padahal sudah muncul,5
sangat membantu dan tidak ribet.,5
mantap sangat memuaskan,5
cepat nyampe uang nya,5
aplikasi dana makin lama makin susah...percuma ada fitur dana cicil....tapi tidak bisa di guna kan...mending hapus aja fitur dana cicil nya..🙏🙏🙏,2
tidak bisa transaksi gimna ya kak,5
bagus,5
cukup baik,5
ok,5
berguna bangettt,5
"penggunaan nya mudah , tapi saya ingin aktifin fitur dana cicil kesulitan, tidak bisa aktivasi",5
selamat,4
saya kasih bintang 5 tapi ada syarat saya ngga bisa buka akun dana yang premium dinkarenakan HP saya ilang di maling tapi saya ingat nomer dana nya tapi pas login di suruh minta kode OTP trus saya ngga bisa login dong klw di minta kode OTP nya kan kartu nya juga hilang tolong bantuan nya klw GMAIL nya saya ingat!!,5
mantap,5
tolong aktifkan dana instan,5
lumayan tppi sayang dana instan nggk muncul muncul,5
sangat bermanfaat bgt,5
mantap,5
ok,4
good,5
aplikasi yang ribet susah untuk masuk ke akun sendiri perihal nomor hilang padahal sudah jelas wajah sudah ada tetap minta kode tidak kaya aplikasi lain yang mudah untuk di perbaiki pas perihal nomor hilang .,1
top,5
untuk menyisihkan uang,5
sangat terpercaya,4
good,5
nice,5
"kenapa dana cicil saya gak bisa digunakan ya tidak bisa diaktivisasikan kenapa ,trus sering warna putih aja it kenapa ya",4
ok,5
oke baik,5
bagus,5
sangat puas,5
baik,5
Bagus,5
"Entah aplikasi apaan ini keamanan nya lemah bangat busuk bangat, Saldo saya bisa hilang sendiri nya, di kasih bintang 1juga gak layak aplikasi ini",1
sangat bagus dan membantu,5
tidak bisa masuk padahal sudah bersikan cahce Pas mu masuk kluar sndri,4
ok lumayan berguna tapi sedikit panik taro duit gede gede,2
terima kasih ya,5
membantu,5
fix bug tf ke bank noh,1
bagus sekali lancar,5
"jmbt aplikasi apa ini, gw merasa discam penjual dan ngajuin refund malah dicuekin, kayak gk peka gitu...apalagi Pov Diana: peduli apa gwehh 😂 customer service nya mnyt parah gk ada sama sekali membantu ngerefund atau apalah, pasti dikelola tua Bangka nih apk, sumpah nyesel banget pakai dana gua 5 tahun, gw ganti gopay atau ovo palingan, udh ngikutin instruksi Diana malah makin GK jelas hasilnya",1
traksasi nya bagus,5
kenapah sayh GK bisa Atifin dana Cicil yaa tolong di bantu tolong Atifin mohon di bantu,5
"setelah saya apdate kenapa tidak bisa login, setiap login balik lagi ke menu awal, tolong bantuanya Dana saya belum bisa tolong gmn caranya Dana saya bisa d gunakan",5
"SUKA BAYAR LANGGGANAN TANPA SEPENGETAHUAN (KONFIRMASI) KECEWA KADANG SALDO OTOMATIS KESEDOT, HARUS NYA KASIH TAU DULU BUAT BAYAR LANGGANAN YANG MANA GAK ASAL TRANSAKSI,, KECEWA!!!",1
terbaik,5
"bagus, sangat membantu dalam bertransaksi 😍",5
aman,5
ini aplikasi kenapa kg bisa kbuka mana ad isinya LG ini gmn haduehh,1
mantap banget,5
Sesuai Dengan Deskripsi Aplikasi,5
sangat bagus cepat dan murah,5
bagus,5
memudahkan dari pada ribet k ATM,5
"kenapa dana cicil saya tidak bisa di pakek padahal sudah muncul,diaktivasi oun ngak bisa",5
MAU MASUK AKUN SENDIRI RIBETTTTT NYAAAAA!!!! KAPOK KAPOK KAPOK AKU PAKE DANA,5
apk buruk ada fitur dana cicil ga bisa di gunakan,1
ok baik,5
bagus nyaman di pakai,5
transfer Dana ke Shoppepay Saldo Dana berkurang shopeepay tidak bertambah menghubungi CS Dana diminta menghubungi CS Permata CS Permata minta menghubungi CS Dana kalau tidak profesional tutup saja,1
hadeuuuhhhh ..,3
memudahkan aktivitas sulit,5
The best sangat membantu,5
sangat puas,5
"kak, kenapa dana cicil saya hilang pas unistal apk, saya download lagi tidak ada menghilang?",1
baik,5
tolong dong Adain transaksi untuk pembayaran spaylater,5
ok,5
ok,5
"mau kirim screnshot bagiamana, buka apk dana aja nga bisa",1
tapi punyaku blm dana cicil bagaimana bisa dana cicil,5
sekarang dana leleet banget... mau transaksi susah masalah mu heran,1
gooodd lah pokoknya,5
sangat membantu,3
geeerrr,5
sae pisan,5
baik bnget,5
good job,5
bagus,5
Bagus sangat membantu.saya sangat suka sekali dengan apk nya,5
untuk sekrang susah sekali buat transfer ke linkAja tanya ke diana tidak dapat jawaban yang memauaskan malah menujukan transaksi yang sudah makin kesini makin jelek APk👎👎,5
mantab,5
ok pisan,5
Hanya bintang yg bisa berkata,5
"apa ada karyawan pt espay debit indonesia koe,yang bernama andrian?mohon klarifikasinya untuk pengguna seluruh dana.saya mohon dgn sangat perbaiki sistem nya,tempat atau DM yg jelas saya belum dapatkan sehingga aplikasi ini tidak dapat dipercaya lagi.perhatian untuk pengguna lama maupun baru sebaiknya sebelum terjadi akun kalian seperti yg saya alami sebaiknya saran saya segera tarik uang anda semua alihkan ke aplikasi lain yg lebih dipercaya.",3
ok,5
terlalu sedikit gratis kirim transfer nya,2
"aku pengen liat riwayat transaksi ku yang sebelum nya tapi ngga bisa, entah karena bug atau gimana, soalnya udah 1 bulan lebih begini, bukannya mau nyari masalah segala macam tapi ada notif dana ku yang bilang aku belum menuntaskan transaksi disana, dan aku mau check riwayat tapi ngga bisa ya karena bug itu",3
seneng pakai aplikasi dana,5
oke,5
mempermudah pembayaran,5
Mantap,5
saya ini krim uang dr dana ke bri tgl 24 tp sttus gagal.. tp saldo saya tidak kembalikan. dr tgl 24 smpe hr ni sy buat laporan gk da kejelasan. sy hub Diana jawaban ny gk jelas.. yg sy tany apa yg dijawab p. ko susah skli sy minta dana sy kembali... tlong lha jgan ribet mslah pengembalian..,2
sangat membantu,5
nice,5
sangat membantu,5
"wkwk,di stel,stel masa pas event mistery box gw dapat yang 5.000 tiba tiba gk bisa di klaim",1
Ga bisa login,2
sangat baik,5
markotop,4
bagus mantap,5
baik,5
mantap,5
"dana merugikan pengguna tolong ya kalo ad tagihan yg kita gatau itu dari mana tolong di kasih informasi nya dulu biar kita liat ,,masa tb tb transaksi kan lucu ,,harusnya ad izin dulu dari pengguna maen transaksi aj bukanya aman malah kaya di rampok ,,buat kalian gaush nyimpen uang di dana merugikan",1
cakep,5
𝘣𝘢𝘨𝘶𝘴 𝘣𝘢𝘯𝘨𝘦𝘵,5
sangat membantu,5
punya gw gak ada dana cicil nya tot,2
mudah dan cepat,5
dana cicil GK bisa dipakai woiii,1
bagus,5
baguss,5
selalu di depan dan terbaik,5
baik sekali,4
Bagus sangat berguna,5
dana sekarang kesedot sendiri jangan pake aplikasi ini lagi saldo gua satu juta tiba tiba hilang sendiri,1
"dari jam 3 sore top up saldo melalui bank mandiri yang di simpan ga bisa bisa , padahal biasanya cepat langsung nongol notif ini gagal terus padahal pulsa ada tapi ditolak terus aneh aneh",1
ternyata seru juga kalau dah paham mengelola akun dana pokoknya serudeh,5
dana makin ribet jangan ke dana lagi pindah aplikasi sekarang nomor GK aktif GK bisa masuk akun dana males banget,2
"admin nya besar trus setiap top up kena 1.000 itu rugi buat saya kalo ngurir sehari masuk 5x tf an setiap 1x tf an masuk kena biaya potongan 1.000,1.000 itu berharga bos",1
mantap,5
Udah lama banget tapi fitur Dana Cicil tetep gak Ada!!!!,1
sangat bagus,5
"sengaja kasi bintang 5 biar lu baca min yang belum download dana mending kaga usah dowload apk inj ga jelas, gw beli paket data im3 110rb dari apk dana,kuota ga masuk saldo udah ke potong,suruh chat bantuan DIANA terus katanya harus nunggu 2hari pembelian di tanggal 27desember 2025 jam 16 : 45 sekarang 29desember2025 jam 18 : 42 kuota masih belum masuk saldo masih belum balik,gw chat lagi Diana si robot kaga jelas itu,katany belum ada estimasi kepastian nya, buat orang kecil duit segitu berharga",5
sangat bagus,5
sangat membantu,5
👍🏻👍🏻👍🏻,5
sekarang kenapa gak bisa buat tf.. sebelum di update bisa buat ngirim.. kecewa ini,4
ok,5
mantap,1
mempermudah transaksi....,5
sangat membantu,5
👍👍👍👍,5
saya blm muncul dana cicil nya dan instan nya,5
saya senang pakek.dana,5
mudah bertransaksi mantap👍,5
good,5
"cepat buat transfer ke rekening...biaya juga murah,,👍👍👍❤❤❤",5
karna saya prcaya,5
kenapa ya ko gak bisa masu tolong dong di perbaiki sistem nya trimakasih,1
bagus,4
terbaik,5
sangan ROCOMEDET,4
DANA SANGAT JELEK SEKALI! SAYA MINTA SOLUSI KARENA NOMOR SUDAH TIDAK AKTIF! TIDAK TERIMA KODE OTP JUGA! TAPI MALAH YANG LADENIN ROBOT TOLOL! DAN ITU PUN TIDAK BISA MEMBERIKAN SOLUSI! SUDAH 2 BULAN TIDAK ADA SOLUSINYA! MENDINGAN PADA UNINSTALL AJA DAH!,1
"aplikasi dana gampang di bobol oknum penipu,saldo saya di tarik penipu 350rp,bisa²nya dia bisa membobol aplikasi dana saya",1
agak lemot skarang dana knpa ya,3
bagus sekali,3
sulit buat bikin dana cicil,5
"udah lama pake dana ko filtur dana cicil nya belum ada sih min?, orang lain banyak yang udh ada filtur dana cicil nya gw aja yang gk ada",1
